trans_id,item
5299,"Bang-Bang Chicken and Shrimp"
5299,"Grilled Steak Tacos"
5299,"Awry Rye Pale Ale"
5299,"Caffè Latte"
5299,"Seasonal Sicilian Cheesecake"
5299,"Stuffed Mushrooms"
5299,"Greenbelt Farmhouse Ale"
5299,"Chicken Piccata"
5299,"West Portal Colorado Common Summer Ale"
5299,"Old Fashioned Burger"
5299,"Baja Chicken Tacos"
5299,"Loaded Pasta Chips"
5300,"East India Pale Ale"
5300,"Divided Sky"
5300,"Factory Nachos"
5300,"Moose Drool Brown Ale"
5300,"Hardcore Chimera"
5300,"Fried Macaroni and Cheese"
5300,"Edamane"
5300,"Shrimp Alfredo"
5300,"Good People Pale Ale"
5300,"Crabcakes"
5300,"Jamaican Black Pepper Chicken"
5301,"Fish & Chips"
5301,"Spicy Calabrian Chicken"
5301,"Maduro Brown Ale"
5301,"Classic Burger"
5301,"Burning Bush Smoked IPA"
5302,"Fish & Chips"
5302,"Oak Cliff Coffee Ale"
5302,"Stuffed Mushrooms"
5302,"Spicy Calabrian Chicken"
5302,"Maduro Brown Ale"
5303,"Chocolate Chunkin Pumpkin Cheesecake"
5304,"Farmer Wirtz India Pale Ale"
5304,"Macaroni and Cheese Burger"
5305,"Chocolate Chunkin Pumpkin Cheesecake"
5305,"Farmer Wirtz India Pale Ale"
5305,"American Red Porter"
5305,"Southwest Chicken Sandwich"
5305,"Dead Armadillo Amber Ale"
5306,"Fish & Chips"
5306,"Buffalo Wings"
5306,"Heinnieweisse Weissebier"
5306,"Stuffed Mushrooms"
5306,"Spicy Calabrian Chicken"
5306,"Maduro Brown Ale"
5306,"Fried Mozzarella"
5306,"Burning Bush Smoked IPA"
5306,"Veggie Burger"
5307,"Maduro Brown Ale"
5307,"Burning Bush Smoked IPA"
5307,"Classic Burger"
5307,"Fish & Chips"
5308,"Chocolate Chunkin Pumpkin Cheesecake"
5308,"Southern Drawl Pale Lager"
5308,"Underdog Atlantic Lager"
5308,"Crusted Chicken Romano"
5308,"Burning Bush Smoked IPA"
5309,"Chocolate Chunkin Pumpkin Cheesecake"
5309,"Macaroni and Cheese Burger"
5309,"Farmer Wirtz India Pale Ale"
5309,"Southwest Chicken Sandwich"
5309,"Barney Flats Oatmeal Stout"
5309,"Dead Armadillo Amber Ale"
5310,"Fish & Chips"
5310,"Buffalo Wings"
5310,"Heinnieweisse Weissebier"
5310,"Oak Cliff Coffee Ale"
5310,"Stuffed Mushrooms"
5310,"Spicy Calabrian Chicken"
5310,"Maduro Brown Ale"
5310,"Burning Bush Smoked IPA"
5311,"Alfredo Sauce with Choice of Pasta"
5311,"Sky High Rye"
5311,"Crispy Crab Bites"
5311,"Southern Drawl Pale Lager"
5311,"Lemon-Herb Roasted Chicken"
5311,"Salmon Piccata"
5311,"Crusted Chicken Romano"
5312,"Little House Salad"
5312,"Sky High Rye"
5312,"Lemon-Herb Roasted Chicken"
5312,"Salmon Piccata"
5312,"Underdog Atlantic Lager"
5312,"Burning Bush Smoked IPA"
5312,"Samuel Adams Summer Ale"
5313,"Alfredo Sauce with Choice of Pasta"
5313,"Chocolate Chunkin Pumpkin Cheesecake"
5313,"Sky High Rye"
5313,"Crispy Crab Bites"
5313,"Southern Drawl Pale Lager"
5313,"Lemon-Herb Roasted Chicken"
5313,"Salmon Piccata"
5313,"Great Crescent IPA"
5313,"Underdog Atlantic Lager"
5313,"Burning Bush Smoked IPA"
5313,"Samuel Adams Summer Ale"
5314,"Great Crescent IPA"
5315,"Alfredo Sauce with Choice of Pasta"
5315,"Little House Salad"
5315,"Chocolate Chunkin Pumpkin Cheesecake"
5315,"Crispy Crab Bites"
5315,"Southern Drawl Pale Lager"
5315,"Salmon Piccata"
5315,"Great Crescent IPA"
5315,"Underdog Atlantic Lager"
5315,"Crusted Chicken Romano"
5315,"Burning Bush Smoked IPA"
5315,"Samuel Adams Summer Ale"
5316,"Fish & Chips"
5316,"Heinnieweisse Weissebier"
5316,"Oak Cliff Coffee Ale"
5316,"Stuffed Mushrooms"
5316,"Spicy Calabrian Chicken"
5316,"Maduro Brown Ale"
5316,"Classic Burger"
5316,"Burning Bush Smoked IPA"
5316,"Veggie Burger"
5317,"Alfredo Sauce with Choice of Pasta"
5317,"Chocolate Chunkin Pumpkin Cheesecake"
5317,"Sky High Rye"
5317,"Southern Drawl Pale Lager"
5317,"Salmon Piccata"
5317,"Crusted Chicken Romano"
5318,"Chocolate Chunkin Pumpkin Cheesecake"
5318,"Macaroni and Cheese Burger"
5318,"American Red Porter"
5318,"Southwest Chicken Sandwich"
5318,"Barney Flats Oatmeal Stout"
5318,"Dead Armadillo Amber Ale"
5319,"Fish & Chips"
5319,"Buffalo Wings"
5319,"Oak Cliff Coffee Ale"
5319,"Stuffed Mushrooms"
5319,"Spicy Calabrian Chicken"
5319,"Classic Burger"
5319,"Fried Mozzarella"
5319,"Burning Bush Smoked IPA"
5320,"Chocolate Chunkin Pumpkin Cheesecake"
5320,"Macaroni and Cheese Burger"
5320,"Farmer Wirtz India Pale Ale"
5320,"American Red Porter"
5320,"Southwest Chicken Sandwich"
5320,"Sweet Corn Tamale Cakes"
5320,"Barney Flats Oatmeal Stout"
5320,"Dead Armadillo Amber Ale"
5321,"Toasted Lager"
5321,"Southwest Chicken Sandwich"
5321,"White Zombie Ale"
5321,"Miso Salmon"
5321,"Chicken Salad Sandwich"
5321,"Southern Drawl Pale Lager"
5321,"West Portal Colorado Common Summer Ale"
5321,"Jade"
5321,"Fresh Brewed Iced Tea"
5321,"Tomato Sauce with Choice of Pasta"
5321,"Strawberry-Passion Fruit Limonata"
5322,"Teriyaki Chicken"
5322,"Beasts A'Burnin'"
5322,"Chicken Salad Sandwich"
5322,"Fire-Roasted Fresh Artichoke"
5322,"Warm Apple Crostata"
5322,"Gyptoberfest"
5322,"Powder Hound Winter Ale"
5322,"ToGo Soup, Salad, and Breadsticks Combo"
5323,"Teriyaki Chicken"
5323,"Beasts A'Burnin'"
5323,"Warm Apple Crostata"
5323,"Chicken Salad Sandwich"
5323,"Chicken Parmigiana"
5323,"Powder Hound Winter Ale"
5323,"ToGo Soup, Salad, and Breadsticks Combo"
5323,"Endive Salad"
5324,"Heavy Lifting"
5324,"Pizza"
5324,"Back East Ale"
5324,"Horny Toad Cerveza"
5324,"Spicy Calabrian Chicken"
5324,"Akari Shogun American Wheat Ale"
5324,"Family-Style Lasagna Bundle"
5324,"Five Italian Cheese Fonduta"
5324,"Powder Hound Winter Ale"
5324,"ToGo Soup, Salad, and Breadsticks Combo"
5325,"Devils Tramping Ground Tripel"
5325,"Tart Side of the Moon"
5325,"Parmesan-Herb Crusted Chicken"
5325,"Five Cheese Ziti al Forno"
5325,"Summer Honey"
5325,"Core Oatmeal Stout"
5325,"Mirror Pond Pale Ale"
5325,"Chicken Samosas"
5325,"Behemoth"
5325,"Suncaster Summer Wheat"
5325,"Burning Bush Smoked IPA"
5325,"Chicken Margherita"
5325,"Endive Salad"
5326,"Devils Tramping Ground Tripel"
5326,"Summer Honey"
5326,"Five Cheese Ziti al Forno"
5326,"Core Oatmeal Stout"
5326,"Chicken Samosas"
5326,"Behemoth"
5326,"Suncaster Summer Wheat"
5326,"Burning Bush Smoked IPA"
5326,"Noche Dulce"
5327,"Beasts A'Burnin'"
5327,"London Balling"
5327,"Fire-Roasted Fresh Artichoke"
5327,"Chicken Parmigiana"
5327,"Powder Hound Winter Ale"
5327,"ToGo Soup, Salad, and Breadsticks Combo"
5328,"Hopkick Dropkick"
5328,"Lavazza Espresso"
5328,"Bang-Bang Chicken and Shrimp"
5328,"Dry Hard Apple Cider"
5328,"Maduro Brown Ale"
5328,"312 Urban Wheat Ale"
5328,"Tender Loving Empire NWPA"
5329,"Miso Salmon"
5329,"Chicken Salad Sandwich"
5329,"Fresh Brewed Iced Tea"
5330,"San Pellegrino Sparkling"
5330,"Terrace Hill Double IPA"
5330,"Ginja Ninja"
5330,"Lost Sailor IPA"
5330,"Kaleidoscope Collaboration 2012"
5330,"Beets With Goat Cheese"
5330,"Solitude"
5331,"Bang-Bang Chicken and Shrimp"
5331,"Ginja Ninja"
5331,"543 Skull Creek Fresh Hopped Pale Ale"
5331,"Rod Bender Red"
5331,"Chicken Marsala and Mushrooms"
5331,"Maduro Brown Ale"
5331,"Lasagna Dip"
5331,"Tender Loving Empire NWPA"
5332,"Hopkick Dropkick"
5332,"Ginja Ninja"
5332,"Rod Bender Red"
5332,"Chicken Marsala and Mushrooms"
5332,"Lucky Buck"
5332,"Maduro Brown Ale"
5332,"Jalapeno Pale Ale"
5332,"Lasagna Dip"
5333,"Five Cheese Marinara with Choice of Pasta"
5334,"Burning Bush Smoked IPA"
5334,"Core Oatmeal Stout"
5335,"Gutch English Style Mild Ale"
5335,"Maduro Brown Ale"
5335,"543 Skull Creek Fresh Hopped Pale Ale"
5336,"Teriyaki Chicken"
5336,"Moe Lasses'"
5336,"London Balling"
5336,"ToGo Fountain Drinks"
5336,"Warm Apple Crostata"
5336,"Chicken Salad Sandwich"
5336,"Fire-Roasted Fresh Artichoke"
5336,"Gyptoberfest"
5336,"Chicken Parmigiana"
5336,"Powder Hound Winter Ale"
5336,"Endive Salad"
5337,"Toasted Lager"
5337,"White Zombie Ale"
5337,"Chicken Salad Sandwich"
5337,"West Portal Colorado Common Summer Ale"
5337,"Jade"
5337,"Fresh Brewed Iced Tea"
5337,"Tomato Sauce with Choice of Pasta"
5337,"Strawberry-Passion Fruit Limonata"
5338,"Fisherman's Brew"
5338,"6 oz Sirloin with Fettuccine Alfredo"
5338,"Sausage and Ricotta Flatbread"
5338,"Summer Honey"
5338,"Fish & Chips"
5338,"Naked Pig Pale Ale"
5338,"North French"
5339,"Devils Tramping Ground Tripel"
5339,"Summer Honey"
5339,"Tart Side of the Moon"
5339,"Parmesan-Herb Crusted Chicken"
5339,"Five Cheese Ziti al Forno"
5339,"Core Oatmeal Stout"
5339,"Mirror Pond Pale Ale"
5339,"Noche Dulce"
5339,"Chicken Samosas"
5339,"Behemoth"
5339,"Burning Bush Smoked IPA"
5339,"Suncaster Summer Wheat"
5339,"Endive Salad"
5340,"Toasted Lager"
5340,"Southwest Chicken Sandwich"
5340,"Chicken Salad Sandwich"
5340,"Miso Salmon"
5340,"Southern Drawl Pale Lager"
5340,"West Portal Colorado Common Summer Ale"
5340,"Fresh Brewed Iced Tea"
5340,"Jade"
5340,"Tomato Sauce with Choice of Pasta"
5341,"San Pellegrino Sparkling"
5341,"Classic Shrimp Scampi Fritta"
5341,"Crispy Cuban Rolls"
5341,"Saddle Bronc Brown Ale"
5341,"Strawberry Blonde"
5341,"Hop Stalker Fresh Hop IPA"
5341,"Sex and Candy"
5341,"Citra Ass Down"
5341,"Barney Flats Oatmeal Stout"
5341,"Santa's Secret"
5341,"Mixed Berry Sparkling Water"
5342,"Alfredo Sauce with Choice of Pasta"
5342,"Herbal, and Flavored Hot Teas"
5342,"Old Detroit"
5342,"Fried Zucchini"
5342,"Country Boy IPA"
5342,"Chicken Fingers, and Pasta"
5343,"San Pellegrino Sparkling"
5343,"543 Skull Creek Fresh Hopped Pale Ale"
5343,"Gutch English Style Mild Ale"
5343,"Classic Shrimp Scampi Fritta"
5343,"Crispy Cuban Rolls"
5343,"Strawberry Blonde"
5343,"Saddle Bronc Brown Ale"
5343,"Citra Ass Down"
5343,"Sex and Candy"
5343,"Barney Flats Oatmeal Stout"
5344,"Parmesan-Garlic Cheese Bread"
5344,"Eggplant Parmigiana"
5344,"Brotherhood Steam"
5344,"Sweet Corn Tamale Cakes"
5344,"Dipping Sauces includes 4 Breadsticks"
5344,"Veggie Burger"
5345,"San Pellegrino Sparkling"
5345,"543 Skull Creek Fresh Hopped Pale Ale"
5345,"Classic Shrimp Scampi Fritta"
5345,"Gutch English Style Mild Ale"
5345,"Crispy Cuban Rolls"
5345,"Strawberry Blonde"
5345,"Saddle Bronc Brown Ale"
5345,"Sex and Candy"
5345,"Mixed Berry Sparkling Water"
5346,"Dolores River ESB"
5346,"Dry Dock Amber Ale"
5347,"East India Pale Ale"
5347,"Lasagna Fritta"
5347,"Buffalo Blasts"
5347,"The Gadget"
5347,"Heinnieweisse Weissebier"
5347,"Chicken Bellagio"
5347,"Crispy Fried Cheese"
5347,"Fresh Kale Salad"
5347,"Tender Loving Empire NWPA"
5348,"Gutch English Style Mild Ale"
5349,"Buffalo Blasts"
5349,"Chicken with Lemon Couscous"
5349,"Dry Dock Amber Ale"
5349,"Gutch English Style Mild Ale"
5349,"Dolores River ESB"
5349,"Old Fashioned Burger"
5349,"Sundae"
5349,"Chicken Pot Stickers"
5349,"Cone Crusher"
5350,"Old Detroit"
5351,"East India Pale Ale"
5351,"Lasagna Fritta"
5351,"Heinnieweisse Weissebier"
5351,"Crispy Fried Cheese"
5351,"Fresh Kale Salad"
5351,"Tender Loving Empire NWPA"
5352,"Alfredo Sauce with Choice of Pasta"
5352,"Fish & Chips"
5352,"Seasonal Sicilian Cheesecake"
5352,"Heinnieweisse Weissebier"
5352,"Salmon Piccata"
5352,"Blonde Czich"
5352,"The Lawn Ranger"
5352,"Chicken Fingers, and Pasta"
5353,"Veggie Burger"
5354,"Dipping Sauces includes 4 Breadsticks"
5354,"Veggie Burger"
5355,"Crispy Cuban Rolls"
5356,"Powder Hound Winter Ale"
5356,"Maduro Brown Ale"
5356,"Steak Diane"
5356,"Stone's Throw IPA"
5357,"Stone's Throw IPA"
5357,"Greek Salad"
5357,"Maduro Brown Ale"
5357,"Five Italian Cheese Fonduta"
5357,"HopArt"
5357,"Powder Hound Winter Ale"
5358,"Chicken with Lemon Couscous"
5358,"Dry Dock Amber Ale"
5358,"Dubbelicious"
5358,"Lemon Cream Cake"
5358,"Sundae"
5358,"Old Fashioned Burger"
5358,"Quesadilla"
5358,"Great Crescent Belgian Style Wit"
5358,"Cone Crusher"
5358,"Endive Salad"
5359,"Baja Chicken Tacos"
5359,"West Portal Colorado Common Summer Ale"
5359,"Stuffed Mushrooms"
5359,"Seasonal Sicilian Cheesecake"
5360,"Grilled Steak Tacos"
5360,"Caffè Latte"
5360,"Seasonal Sicilian Cheesecake"
5360,"Chicken Piccata"
5360,"West Portal Colorado Common Summer Ale"
5360,"Baja Chicken Tacos"
5360,"Loaded Pasta Chips"
5361,"Caffè Latte"
5361,"Barrio Blanco"
5361,"Caramel Hazelnut Macchiato"
5361,"Trigger Blonde Ale"
5361,"Loaded Pasta Chips"
5362,"Caffè Latte"
5362,"Barrio Blanco"
5362,"Caramel Hazelnut Macchiato"
5362,"Back East Ale"
5362,"Cherny Bock"
5362,"Rye Pils Session Lager"
5362,"Sawtooth Ale"
5362,"Extra Breadsticks!"
5362,"Chicken Piccata"
5362,"Trigger Blonde Ale"
5362,"Loaded Pasta Chips"
5363,"Arkansas Red"
5363,"Devils Tramping Ground Tripel"
5363,"Spicy Cashew Chicken"
5363,"Quesadilla with Chicken"
5363,"Stuffed Mushrooms"
5363,"Fried Zucchini"
5363,"The Citizen"
5363,"Underdog Atlantic Lager"
5363,"Chicken Parmigiana"
5363,"North French"
5364,"Arkansas Red"
5364,"Devils Tramping Ground Tripel"
5364,"Quesadilla with Chicken"
5364,"Fried Zucchini"
5364,"Chicken Parmigiana"
5364,"Little Boss"
5364,"North French"
5365,"Rye Pils Session Lager"
5366,"Polar Pale Ale"
5366,"Crispy Crab Wontons"
5366,"Bacon-Bacon Cheeseburger"
5366,"Italian Ice Milkshake"
5366,"Mountain Fairy Raspberry Wheat"
5366,"Four String Vanilla Porter"
5366,"Fire-Roasted Fresh Artichoke"
5366,"Fish Tacos"
5366,"Classic Burger"
5366,"Fried Mozzarella"
5366,"Dolcini (mini dessert)"
5367,"Caffè Latte"
5367,"Barrio Blanco"
5367,"Back East Ale"
5367,"Cherny Bock"
5367,"Rye Pils Session Lager"
5367,"Extra Breadsticks!"
5367,"Chicken Piccata"
5367,"Trigger Blonde Ale"
5367,"Loaded Pasta Chips"
5368,"Arkansas Red"
5368,"Devils Tramping Ground Tripel"
5368,"Spicy Cashew Chicken"
5368,"Stuffed Mushrooms"
5368,"Fried Zucchini"
5368,"The Citizen"
5368,"Underdog Atlantic Lager"
5368,"Chicken Parmigiana"
5368,"Little Boss"
5369,"Cherny Bock"
5369,"Back East Ale"
5369,"Rye Pils Session Lager"
5369,"Sawtooth Ale"
5369,"Extra Breadsticks!"
5369,"Chicken Piccata"
5369,"Trigger Blonde Ale"
5369,"Loaded Pasta Chips"
5370,"Polar Pale Ale"
5370,"Bacon-Bacon Cheeseburger"
5370,"Dry Dock Amber Ale"
5370,"Four String Vanilla Porter"
5370,"Fire-Roasted Fresh Artichoke"
5370,"Classic Burger"
5370,"Mountain Fairy Raspberry Wheat"
5371,"Polar Pale Ale"
5371,"Fried Mozzarella"
5371,"Seasonal Sicilian Cheesecake"
5372,"Arkansas Red"
5372,"Devils Tramping Ground Tripel"
5372,"Spicy Cashew Chicken"
5372,"Quesadilla with Chicken"
5372,"Stuffed Mushrooms"
5372,"Fried Zucchini"
5372,"The Citizen"
5372,"Underdog Atlantic Lager"
5372,"Chicken Parmigiana"
5372,"Little Boss"
5372,"North French"
5373,"Polar Pale Ale"
5373,"Bacon-Bacon Cheeseburger"
5373,"Dry Dock Amber Ale"
5373,"Italian Ice Milkshake"
5373,"Seasonal Sicilian Cheesecake"
5373,"Four String Vanilla Porter"
5373,"Fire-Roasted Fresh Artichoke"
5373,"Fried Mozzarella"
5373,"Dolcini (mini dessert)"
5374,"Underdog Atlantic Lager"
5375,"Caffè Latte"
5375,"Barrio Blanco"
5375,"Caramel Hazelnut Macchiato"
5375,"Cherny Bock"
5375,"Back East Ale"
5375,"Rye Pils Session Lager"
5375,"Extra Breadsticks!"
5375,"Sawtooth Ale"
5375,"Chicken Piccata"
5375,"Trigger Blonde Ale"
5375,"Loaded Pasta Chips"
5376,"Polar Pale Ale"
5376,"Crispy Crab Wontons"
5376,"Bacon-Bacon Cheeseburger"
5376,"Dry Dock Amber Ale"
5376,"Seasonal Sicilian Cheesecake"
5376,"Mountain Fairy Raspberry Wheat"
5376,"Four String Vanilla Porter"
5376,"Fire-Roasted Fresh Artichoke"
5376,"Classic Burger"
5376,"Fried Mozzarella"
5376,"Dolcini (mini dessert)"
5377,"Caffè Latte"
5377,"Barrio Blanco"
5377,"Caramel Hazelnut Macchiato"
5377,"Back East Ale"
5377,"Cherny Bock"
5377,"Rye Pils Session Lager"
5377,"Extra Breadsticks!"
5377,"Sawtooth Ale"
5377,"Trigger Blonde Ale"
5378,"Bacon-Bacon Cheeseburger"
5378,"Italian Ice Milkshake"
5378,"Seasonal Sicilian Cheesecake"
5378,"Four String Vanilla Porter"
5378,"Fire-Roasted Fresh Artichoke"
5378,"Fish Tacos"
5378,"Mountain Fairy Raspberry Wheat"
5379,"Polar Pale Ale"
5379,"Crispy Crab Wontons"
5379,"Bacon-Bacon Cheeseburger"
5379,"Dry Dock Amber Ale"
5379,"Seasonal Sicilian Cheesecake"
5379,"Italian Ice Milkshake"
5379,"Mountain Fairy Raspberry Wheat"
5379,"Four String Vanilla Porter"
5379,"Fire-Roasted Fresh Artichoke"
5379,"Fish Tacos"
5379,"Classic Burger"
5379,"Fried Mozzarella"
5379,"Dolcini (mini dessert)"
5380,"Polar Pale Ale"
5380,"Bacon-Bacon Cheeseburger"
5380,"Dry Dock Amber Ale"
5380,"Italian Ice Milkshake"
5380,"Seasonal Sicilian Cheesecake"
5380,"Fire-Roasted Fresh Artichoke"
5380,"Classic Burger"
5380,"Mountain Fairy Raspberry Wheat"
5381,"American Red Porter"
5381,"Coq de la Marche"
5381,"Churchkey Pilsner Style Beer"
5381,"Sundae"
5381,"Chicken Samosas"
5381,"Double Brown Stout"
5381,"Dundee Summer Wheat Beer"
5382,"Coq D'Or"
5382,"Angry Orchard Crisp Apple"
5382,"Coq de la Marche"
5383,"Shrimp Carbonara"
5383,"Herb-Grilled Salmon"
5383,"Yo Soy Un Berliner"
5383,"Farmer Wirtz India Pale Ale"
5383,"Southwest Chicken Sandwich"
5383,"Stuffed Mushrooms"
5383,"Single Engine Red"
5383,"Great Crescent IPA"
5383,"Quick Wit Belgianesque Ale"
5383,"Roasted Pear and Blue Cheese Flatbread"
5383,"Orange Chicken"
5384,"Sky High Rye"
5385,"American Red Porter"
5385,"Coq de la Marche"
5385,"White Zombie Ale"
5385,"Citra Ass Down"
5385,"Sundae"
5385,"Chicken Samosas"
5385,"Black Exodus"
5385,"Double Brown Stout"
5385,"Dundee Summer Wheat Beer"
5386,"Chicken Giardino"
5386,"Coq D'Or"
5386,"Five Italian Cheese Fonduta"
5386,"HopArt"
5387,"Coq D'Or"
5387,"Sankaty Light Lager"
5388,"Sankaty Light Lager"
5388,"Coq D'Or"
5388,"Five Italian Cheese Fonduta"
5388,"HopArt"
5388,"Chicken Giardino"
5388,"Macaroni and Cheese"
5389,"American Red Porter"
5389,"Coq de la Marche"
5389,"White Zombie Ale"
5389,"Citra Ass Down"
5389,"Churchkey Pilsner Style Beer"
5389,"Chicken Samosas"
5389,"Black Exodus"
5389,"Double Brown Stout"
5389,"Smokehouse BBQ Burger"
5389,"Dundee Summer Wheat Beer"
5390,"Coq D'Or"
5391,"Hopkick Dropkick"
5391,"Angry Orchard Crisp Apple"
5391,"Warm Crab and Artichoke Dip"
5391,"Moose Drool Brown Ale"
5391,"California Cheesesteak"
5391,"Stuffed Chicken Marsala"
5391,"Coq de la Marche"
5391,"Sweet Corn Tamale Cakes"
5391,"Chicken Salad Sandwich"
5391,"Beaver Logger"
5391,"Mixed Berry Sparkling Water"
5392,"American Red Porter"
5392,"Coq de la Marche"
5392,"Citra Ass Down"
5392,"Chicken Samosas"
5392,"Black Exodus"
5392,"Double Brown Stout"
5392,"Smokehouse BBQ Burger"
5392,"Dundee Summer Wheat Beer"
5393,"Chicken Salad Sandwich"
5393,"Stuffed Chicken Marsala"
5393,"Coq de la Marche"
5394,"Macaroni and Cheese"
5395,"El Hefe Speaks"
5395,"San Pellegrino Sparkling"
5395,"Sky High Rye"
5395,"South Ridge Amber Ale"
5395,"Fresh Basil, Tomato, and Cheese Flatbread"
5395,"Rules are Rules"
5395,"Firewater India Pale Ale"
5396,"El Hefe Speaks"
5396,"San Pellegrino Sparkling"
5396,"Sky High Rye"
5396,"Seasonal Sicilian Cheesecake"
5396,"South Ridge Amber Ale"
5396,"Fresh Basil, Tomato, and Cheese Flatbread"
5396,"Rules are Rules"
5396,"Firewater India Pale Ale"
5397,"American Red Porter"
5397,"Coq de la Marche"
5397,"Sundae"
5397,"Black Exodus"
5397,"Smokehouse BBQ Burger"
5398,"Hopkick Dropkick"
5398,"Firewater India Pale Ale"
5398,"Coq de la Marche"
5399,"American Red Porter"
5399,"Coq de la Marche"
5399,"White Zombie Ale"
5399,"Citra Ass Down"
5399,"Churchkey Pilsner Style Beer"
5399,"Double Brown Stout"
5399,"Dundee Summer Wheat Beer"
5400,"Steak Diane"
5400,"Brotherhood Steam"
5400,"Five Italian Cheese Fonduta"
5400,"HopArt"
5400,"Meat Sauce with Choice of Pasta"
5400,"Santa's Secret"
5401,"Factory Nachos"
5401,"Kids Rotini with Meat Sauce"
5401,"Kobe Burger"
5401,"Akari Shogun American Wheat Ale"
5401,"Rules are Rules"
5401,"Samuel Adams Summer Ale"
5402,"Crusted Chicken Romano"
5402,"BBQ Chicken Pizza"
5402,"Chicken Samosas"
5403,"Famous Factory Meatloaf"
5404,"El Hefe Speaks"
5404,"077XX"
5404,"Toasted Lager"
5404,"Stuffed Mushrooms"
5404,"Noche Dulce"
5405,"Grilled Chicken and Avocado Club"
5405,"Noche Dulce"
5405,"Norm's Raggedy Ass IPA"
5405,"Famous Factory Meatloaf"
5406,"Grilled Chicken Parmigiana"
5406,"Cannoli Trio"
5406,"Eggplant Parmigiana"
5406,"Beasts A'Burnin'"
5406,"Bikini Beer"
5406,"Beach Patrol"
5406,"Dolores River ESB"
5406,"White Chicken Chili"
5406,"Chicken & Biscuits"
5406,"Vanilla Java Porter"
5406,"Underachiever"
5407,"Kobe Burger"
5407,"Shepherd's Pie"
5407,"Samuel Adams Summer Ale"
5408,"Kids Rotini with Meat Sauce"
5408,"Akari Shogun American Wheat Ale"
5408,"Shepherd's Pie"
5408,"Factory Nachos"
5409,"Raincloud Robust Porter"
5409,"Point the Way IPA"
5409,"Contemplation"
5409,"Dolores River ESB"
5409,"Noche Dulce"
5409,"Chicken Alfredo"
5410,"Chicken & Biscuits"
5410,"Wrath of Pele"
5410,"Beasts A'Burnin'"
5410,"Vanilla Java Porter"
5411,"Bang-Bang Chicken and Shrimp"
5411,"El Hefe Speaks"
5411,"Terrace Hill Double IPA"
5411,"Sky High Rye"
5411,"Herbal, and Flavored Hot Teas"
5411,"Freeride APA"
5411,"Mirror Pond Pale Ale"
5411,"Southern Drawl Pale Lager"
5411,"Harvest Ale"
5411,"Samuel Adams Summer Ale"
5412,"Fisherman's Brew"
5412,"Grilled Chicken and Avocado Club"
5412,"BBQ Chicken Pizza"
5412,"Chicken Samosas"
5412,"Noche Dulce"
5412,"Norm's Raggedy Ass IPA"
5413,"Cannoli Trio"
5414,"El Hefe Speaks"
5414,"Bang-Bang Chicken and Shrimp"
5414,"Terrace Hill Double IPA"
5414,"Freeride APA"
5414,"Mirror Pond Pale Ale"
5414,"Southern Drawl Pale Lager"
5414,"Samuel Adams Summer Ale"
5415,"East India Pale Ale"
5415,"Bacon-Bacon Cheeseburger"
5415,"Factory Nachos"
5415,"Kobe Burger"
5415,"Akari Shogun American Wheat Ale"
5415,"Rules are Rules"
5416,"Rules are Rules"
5416,"Samuel Adams Summer Ale"
5417,"Fisherman's Brew"
5417,"Grilled Chicken and Avocado Club"
5417,"Wandering Pelican"
5417,"BBQ Chicken Pizza"
5417,"Crusted Chicken Romano"
5418,"El Hefe Speaks"
5418,"Bang-Bang Chicken and Shrimp"
5418,"Terrace Hill Double IPA"
5418,"Sky High Rye"
5418,"Freeride APA"
5418,"Herbal, and Flavored Hot Teas"
5418,"Southern Drawl Pale Lager"
5418,"Samuel Adams Summer Ale"
5419,"Wrath of Pele"
5419,"Cannoli Trio"
5419,"Grilled Chicken Parmigiana"
5419,"Eggplant Parmigiana"
5419,"Beasts A'Burnin'"
5419,"Bikini Beer"
5419,"Beach Patrol"
5419,"Dolores River ESB"
5419,"Five Italian Cheese Fonduta"
5419,"White Chicken Chili"
5419,"Chicken & Biscuits"
5419,"Vanilla Java Porter"
5419,"Underachiever"
5420,"El Hefe Speaks"
5420,"Raincloud Robust Porter"
5420,"Point the Way IPA"
5420,"Moose Drool Brown Ale"
5420,"077XX"
5420,"Contemplation"
5420,"Stuffed Mushrooms"
5420,"Dolores River ESB"
5420,"Noche Dulce"
5420,"Chicken Alfredo"
5421,"Shark Tracker Light lager"
5421,"Spinach-Artichoke Dip"
5421,"Fish & Chips"
5421,"Grilled Turkey Burger"
5422,"Terrace Hill Double IPA"
5422,"Herbal, and Flavored Hot Teas"
5422,"Spinach-Artichoke Dip"
5422,"Shark Tracker Light lager"
5422,"Norm's Raggedy Ass IPA"
5423,"6 oz Sirloin with Fettuccine Alfredo"
5423,"Lasagna Fritta"
5423,"Create A Sampler Italiano"
5423,"Wolfman's Berliner"
5423,"The Grand Army"
5423,"Brotherhood Steam"
5423,"Vivant Tripel"
5423,"543 Skull Creek Fresh Hopped Pale Ale"
5423,"Chicken Salad Sandwich"
5423,"Five Cheese Marinara with Choice of Pasta"
5423,"Pumpkin Beast"
5423,"Chicken Pot Stickers"
5423,"Vanilla Java Porter"
5423,"Noche Dulce"
5423,"Shrimp and Chicken Gumbo"
5424,"Chicken and Shrimp Carbonara"
5424,"Grilled Chicken and Avocado Club"
5424,"Chicken Di Pana"
5425,"Renee's Special"
